ticket_id,customer_id,customer_name,email,issue_category,channel,resolution,response_time_hrs,timestamp
T09042,C1710,Jamie Garcia,jamie.garcia@example.com,Technical,Social Media,Escalated,33.58,06-09-2023 00:00
T09043,C1100,Morgan Anderson,morgan.anderson@example.com,Account Access,Social Media,Resolved,34,11-04-2023 00:00
T09044,C1826,Jamie Lee,jamie.lee@example.com,Account Access,Email,Pending,63.95,14-11-2023 00:00
T09045,C1543,Jordan Garcia,jordan.garcia@example.com,Product Inquiry,Social Media,Pending,70.37,11-12-2023 00:00
T09046,C1462,Skyler Lee,skyler.lee@example.com,Product Inquiry,Chat,Pending,68.29,24-08-2023 00:00
T09047,C1077,Morgan Taylor,morgan.taylor@example.com,Billing,Phone,Pending,64.99,01-05-2023 00:00
T09048,C1168,Skyler White,skyler.white@example.com,Returns,Chat,Unresolved,53.8,08-09-2023 00:00
T09049,C1149,Riley Lee,riley.lee@example.com,Billing,Social Media,Unresolved,28.92,20-08-2023 00:00
T09050,C1531,Jamie Garcia,jamie.garcia@example.com,Returns,Social Media,Escalated,27.89,19-07-2023 00:00
T09051,C1356,Casey Smith,casey.smith@example.com,Product Inquiry,Phone,Pending,47.06,23-10-2023 00:00
T09052,C1333,Jamie White,jamie.white@example.com,Returns,Email,Escalated,31.44,23-05-2023 00:00
T09053,C1728,Dakota Martin,dakota.martin@example.com,Product Inquiry,Chat,Resolved,70.18,26-10-2023 00:00
T09054,C1028,Skyler Garcia,skyler.garcia@example.com,Returns,Chat,Escalated,45.9,22-11-2023 00:00
T09055,C1320,Jordan Brown,jordan.brown@example.com,Shipping,Chat,Resolved,52.24,08-01-2023 00:00
T09056,C1766,Alex White,alex.white@example.com,Product Inquiry,Social Media,Escalated,36.13,18-12-2023 00:00
T09057,C1527,Jordan Lee,jordan.lee@example.com,Product Inquiry,Social Media,Escalated,49.19,13-08-2023 00:00
T09058,C1317,Chris Smith,chris.smith@example.com,Account Access,Email,Unresolved,71,22-04-2023 00:00
T09059,C1828,Morgan Brown,morgan.brown@example.com,Product Inquiry,Social Media,Unresolved,61.03,11-05-2023 00:00
T09060,C1325,Jamie Lee,jamie.lee@example.com,Product Inquiry,Chat,Pending,64.84,02-02-2023 00:00
T09061,C1341,Skyler Johnson,skyler.johnson@example.com,Product Inquiry,Email,Unresolved,60.02,29-11-2023 00:00
T09062,C1464,Riley Anderson,riley.anderson@example.com,Product Inquiry,Chat,Pending,9.58,04-12-2023 00:00
T09063,C1472,Skyler Johnson,skyler.johnson@example.com,Billing,Chat,Resolved,57.98,10-09-2023 00:00
T09064,C1138,Casey Taylor,casey.taylor@example.com,Returns,Social Media,Pending,14.63,10-10-2023 00:00
T09065,C1574,Skyler Anderson,skyler.anderson@example.com,Product Inquiry,Email,Pending,70.71,18-10-2023 00:00
T09066,C1918,Taylor Johnson,taylor.johnson@example.com,Product Inquiry,Social Media,Unresolved,36.61,05-11-2023 00:00
T09067,C1495,Alex Smith,alex.smith@example.com,Shipping,Social Media,Pending,37.68,16-07-2023 00:00
T09068,C1369,Skyler Martin,skyler.martin@example.com,Technical,Email,Unresolved,66.79,15-03-2023 00:00
T09069,C1069,Casey Anderson,casey.anderson@example.com,Technical,Social Media,Unresolved,3.35,25-08-2023 00:00
T09070,C1193,Chris Anderson,chris.anderson@example.com,Shipping,Chat,Pending,50.14,27-03-2023 00:00
T09071,C1374,Taylor Garcia,taylor.garcia@example.com,Billing,Chat,Pending,14.54,16-12-2023 00:00
T09072,C1484,Alex Lee,alex.lee@example.com,Shipping,Phone,Pending,57.62,30-04-2023 00:00
T09073,C1246,Chris Johnson,chris.johnson@example.com,Account Access,Phone,Escalated,44.44,18-07-2023 00:00
T09074,C1987,Jordan Brown,jordan.brown@example.com,Shipping,Social Media,Pending,63.82,08-04-2023 00:00
T09075,C1081,Dakota Smith,dakota.smith@example.com,Technical,Email,Pending,7.01,03-08-2023 00:00
T09076,C1934,Alex Smith,alex.smith@example.com,Account Access,Phone,Pending,6.85,16-08-2023 00:00
T09077,C1161,Riley Martin,riley.martin@example.com,Technical,Email,Unresolved,35.29,30-04-2023 00:00
T09078,C1551,Riley Anderson,riley.anderson@example.com,Billing,Phone,Resolved,49.49,20-10-2023 00:00
T09079,C1169,Casey White,casey.white@example.com,Billing,Social Media,Escalated,24.89,02-04-2023 00:00
T09080,C1665,Dakota Garcia,dakota.garcia@example.com,Shipping,Email,Resolved,5.53,02-01-2023 00:00
T09081,C1690,Morgan Brown,morgan.brown@example.com,Account Access,Social Media,Unresolved,7.06,06-03-2023 00:00
T09082,C1128,Jordan Smith,jordan.smith@example.com,Account Access,Chat,Pending,10.38,26-06-2023 00:00
T09083,C1761,Jordan Smith,jordan.smith@example.com,Technical,Email,Pending,42.95,28-09-2023 00:00
T09084,C1428,Taylor Lee,taylor.lee@example.com,Technical,Phone,Resolved,68.71,16-01-2023 00:00
T09085,C1961,Jamie Taylor,jamie.taylor@example.com,Product Inquiry,Chat,Pending,8.53,08-04-2023 00:00
T09086,C1729,Riley Garcia,riley.garcia@example.com,Product Inquiry,Phone,Resolved,24.47,25-02-2023 00:00
T09087,C1681,Jamie Anderson,jamie.anderson@example.com,Product Inquiry,Phone,Escalated,6.5,11-02-2023 00:00
T09088,C1942,Dakota Martin,dakota.martin@example.com,Technical,Chat,Pending,19.37,19-09-2023 00:00
T09089,C1698,Jamie Garcia,jamie.garcia@example.com,Returns,Chat,Escalated,26.96,27-02-2023 00:00
T09090,C1015,Morgan Anderson,morgan.anderson@example.com,Product Inquiry,Phone,Pending,70.82,16-07-2023 00:00
T09091,C1760,Dakota Martin,dakota.martin@example.com,Account Access,Phone,Resolved,48.86,21-08-2023 00:00
T09092,C1112,Chris Taylor,chris.taylor@example.com,Shipping,Email,Escalated,70.8,10-10-2023 00:00
T09093,C1826,Riley Anderson,riley.anderson@example.com,Product Inquiry,Chat,Escalated,31.29,12-11-2023 00:00
T09094,C1311,Dakota Lee,dakota.lee@example.com,Billing,Chat,Resolved,49.08,29-10-2023 00:00
T09095,C1346,Skyler Smith,skyler.smith@example.com,Billing,Phone,Resolved,4.03,14-11-2023 00:00
T09096,C1116,Riley Lee,riley.lee@example.com,Billing,Email,Pending,8.28,04-07-2023 00:00
T09097,C1500,Morgan Lee,morgan.lee@example.com,Account Access,Email,Pending,17.38,01-05-2023 00:00
T09098,C1982,Casey Martin,casey.martin@example.com,Account Access,Social Media,Escalated,64.7,26-09-2023 00:00
T09099,C1317,Jordan Martin,jordan.martin@example.com,Shipping,Chat,Resolved,13.12,11-05-2023 00:00
T09100,C1711,Casey White,casey.white@example.com,Billing,Chat,Unresolved,61.81,14-05-2023 00:00
T09101,C1431,Jordan Clark,jordan.clark@example.com,Account Access,Chat,Escalated,14.06,07-04-2023 00:00
T09102,C1491,Skyler Anderson,skyler.anderson@example.com,Billing,Phone,Escalated,6.5,03-08-2023 00:00
T09103,C1959,Morgan Lee,morgan.lee@example.com,Technical,Chat,Pending,3.7,27-02-2023 00:00
T09104,C1162,Skyler White,skyler.white@example.com,Returns,Phone,Unresolved,70.31,17-01-2023 00:00
T09105,C1368,Casey White,casey.white@example.com,Shipping,Email,Pending,38.67,25-01-2023 00:00
T09106,C1004,Skyler Garcia,skyler.garcia@example.com,Product Inquiry,Email,Unresolved,71.8,02-12-2023 00:00
T09107,C1260,Skyler White,skyler.white@example.com,Technical,Email,Resolved,58.47,20-08-2023 00:00
T09108,C1543,Jordan Martin,jordan.martin@example.com,Account Access,Phone,Pending,67.29,02-07-2023 00:00
T09109,C1464,Alex Clark,alex.clark@example.com,Returns,Phone,Pending,41.68,09-11-2023 00:00
T09110,C1475,Casey Anderson,casey.anderson@example.com,Product Inquiry,Social Media,Pending,3.96,06-02-2023 00:00
T09111,C1587,Alex Brown,alex.brown@example.com,Shipping,Chat,Escalated,71.66,16-04-2023 00:00
T09112,C1239,Alex White,alex.white@example.com,Account Access,Social Media,Resolved,1.07,11-06-2023 00:00
T09113,C1880,Dakota Martin,dakota.martin@example.com,Returns,Phone,Unresolved,47.1,01-04-2023 00:00
T09114,C1491,Dakota Taylor,dakota.taylor@example.com,Technical,Phone,Resolved,4.91,17-12-2023 00:00
T09115,C1690,Taylor Taylor,taylor.taylor@example.com,Shipping,Phone,Unresolved,3.4,26-04-2023 00:00
T09116,C1683,Casey Clark,casey.clark@example.com,Technical,Email,Unresolved,16.28,18-04-2023 00:00
T09117,C1257,Casey Taylor,casey.taylor@example.com,Technical,Chat,Unresolved,46.75,26-09-2023 00:00
T09118,C1228,Jamie Brown,jamie.brown@example.com,Product Inquiry,Phone,Escalated,56.38,19-06-2023 00:00
T09119,C1502,Jamie Clark,jamie.clark@example.com,Returns,Social Media,Escalated,22.38,06-03-2023 00:00
T09120,C1326,Chris Lee,chris.lee@example.com,Billing,Email,Resolved,49.55,09-09-2023 00:00
T09121,C1212,Dakota Anderson,dakota.anderson@example.com,Billing,Phone,Unresolved,43.08,25-12-2023 00:00
T09122,C1240,Taylor White,taylor.white@example.com,Account Access,Chat,Unresolved,6.54,29-11-2023 00:00
T09123,C1917,Casey Taylor,casey.taylor@example.com,Technical,Phone,Escalated,37.8,17-06-2023 00:00
T09124,C1126,Alex Johnson,alex.johnson@example.com,Billing,Email,Resolved,37.68,19-06-2023 00:00
T09125,C1807,Chris Johnson,chris.johnson@example.com,Shipping,Social Media,Pending,10.68,29-11-2023 00:00
T09126,C1651,Taylor Johnson,taylor.johnson@example.com,Technical,Phone,Pending,6.2,28-09-2023 00:00
T09127,C1615,Dakota Brown,dakota.brown@example.com,Technical,Email,Escalated,32.73,05-09-2023 00:00
T09128,C1147,Taylor White,taylor.white@example.com,Returns,Phone,Escalated,32.95,08-10-2023 00:00
T09129,C1325,Morgan Johnson,morgan.johnson@example.com,Account Access,Email,Escalated,14.19,12-11-2023 00:00
T09130,C1576,Casey Smith,casey.smith@example.com,Account Access,Social Media,Unresolved,58.48,27-07-2023 00:00
T09131,C1191,Taylor Johnson,taylor.johnson@example.com,Billing,Social Media,Pending,57.01,30-10-2023 00:00
T09132,C1247,Morgan Clark,morgan.clark@example.com,Technical,Social Media,Unresolved,24.96,27-03-2023 00:00
T09133,C1788,Skyler Garcia,skyler.garcia@example.com,Technical,Email,Unresolved,53.41,27-05-2023 00:00
T09134,C1964,Jamie Clark,jamie.clark@example.com,Returns,Social Media,Escalated,66.2,21-03-2023 00:00
T09135,C1207,Taylor White,taylor.white@example.com,Billing,Email,Resolved,32.31,17-08-2023 00:00
T09136,C1817,Chris Lee,chris.lee@example.com,Technical,Phone,Resolved,8.61,12-04-2023 00:00
T09137,C1868,Riley Johnson,riley.johnson@example.com,Returns,Phone,Unresolved,68.36,18-09-2023 00:00
T09138,C1067,Alex Smith,alex.smith@example.com,Product Inquiry,Chat,Pending,9.5,14-08-2023 00:00
T09139,C1772,Casey Clark,casey.clark@example.com,Product Inquiry,Email,Pending,18.79,11-11-2023 00:00
T09140,C1566,Jamie Johnson,jamie.johnson@example.com,Billing,Chat,Resolved,53.27,26-06-2023 00:00
T09141,C1944,Riley Garcia,riley.garcia@example.com,Shipping,Email,Resolved,4.04,12-01-2023 00:00
T09142,C1202,Skyler Anderson,skyler.anderson@example.com,Technical,Chat,Unresolved,30.7,11-11-2023 00:00
T09143,C1276,Chris White,chris.white@example.com,Shipping,Phone,Pending,8.88,10-02-2023 00:00
T09144,C1906,Dakota Lee,dakota.lee@example.com,Shipping,Email,Escalated,15.66,12-11-2023 00:00
T09145,C1080,Jamie Taylor,jamie.taylor@example.com,Billing,Email,Resolved,54.64,21-04-2023 00:00
T09146,C1890,Chris Smith,chris.smith@example.com,Returns,Social Media,Resolved,34.06,28-12-2023 00:00
T09147,C1522,Dakota Garcia,dakota.garcia@example.com,Shipping,Social Media,Unresolved,67.31,21-12-2023 00:00
T09148,C1764,Casey Martin,casey.martin@example.com,Technical,Phone,Unresolved,27.68,18-11-2023 00:00
T09149,C1855,Alex Brown,alex.brown@example.com,Shipping,Email,Pending,65.5,29-04-2023 00:00
T09150,C1907,Skyler Lee,skyler.lee@example.com,Returns,Social Media,Unresolved,0.93,26-12-2023 00:00
T09151,C1216,Riley Lee,riley.lee@example.com,Technical,Chat,Escalated,66.41,02-11-2023 00:00
T09152,C1539,Morgan Johnson,morgan.johnson@example.com,Returns,Social Media,Resolved,19.46,15-04-2023 00:00
T09153,C1883,Riley Martin,riley.martin@example.com,Product Inquiry,Social Media,Escalated,2.75,20-04-2023 00:00
T09154,C1774,Skyler Lee,skyler.lee@example.com,Account Access,Chat,Resolved,19.2,29-10-2023 00:00
T09155,C1274,Jordan Taylor,jordan.taylor@example.com,Billing,Chat,Resolved,5.71,25-01-2023 00:00
T09156,C1305,Skyler Martin,skyler.martin@example.com,Product Inquiry,Email,Pending,22.57,07-06-2023 00:00
T09157,C1577,Jamie Anderson,jamie.anderson@example.com,Account Access,Email,Resolved,38.37,22-09-2023 00:00
T09158,C1555,Chris Anderson,chris.anderson@example.com,Returns,Chat,Resolved,21.14,19-01-2023 00:00
T09159,C1855,Jordan Lee,jordan.lee@example.com,Product Inquiry,Chat,Resolved,42.39,26-03-2023 00:00
T09160,C1942,Casey Martin,casey.martin@example.com,Product Inquiry,Phone,Escalated,43.03,08-01-2023 00:00
T09161,C1384,Skyler Brown,skyler.brown@example.com,Shipping,Social Media,Resolved,42.15,31-07-2023 00:00
T09162,C1665,Riley Lee,riley.lee@example.com,Billing,Phone,Escalated,68.14,10-11-2023 00:00
T09163,C1457,Morgan Clark,morgan.clark@example.com,Returns,Phone,Pending,51.45,19-05-2023 00:00
T09164,C1792,Riley Garcia,riley.garcia@example.com,Account Access,Social Media,Escalated,56.7,15-01-2023 00:00
T09165,C1800,Jamie Taylor,jamie.taylor@example.com,Shipping,Social Media,Resolved,3.2,23-03-2023 00:00
T09166,C1733,Casey Brown,casey.brown@example.com,Account Access,Chat,Escalated,17.88,17-04-2023 00:00
T09167,C1480,Jamie Anderson,jamie.anderson@example.com,Billing,Phone,Escalated,61.25,17-10-2023 00:00
T09168,C1917,Dakota Brown,dakota.brown@example.com,Product Inquiry,Social Media,Resolved,56.28,02-01-2023 00:00
T09169,C1757,Dakota Brown,dakota.brown@example.com,Returns,Email,Unresolved,4.18,24-06-2023 00:00
T09170,C1747,Casey Clark,casey.clark@example.com,Returns,Chat,Resolved,18.7,03-06-2023 00:00
T09171,C1035,Riley White,riley.white@example.com,Account Access,Chat,Unresolved,31.8,24-05-2023 00:00
T09172,C1244,Alex Garcia,alex.garcia@example.com,Billing,Chat,Resolved,27.04,11-07-2023 00:00
T09173,C1252,Skyler Clark,skyler.clark@example.com,Shipping,Chat,Unresolved,20.99,25-06-2023 00:00
T09174,C1097,Jordan White,jordan.white@example.com,Billing,Chat,Unresolved,59.38,10-07-2023 00:00
T09175,C1045,Taylor Garcia,taylor.garcia@example.com,Returns,Chat,Pending,27.52,09-10-2023 00:00
T09176,C1535,Alex Taylor,alex.taylor@example.com,Returns,Phone,Pending,41.81,14-07-2023 00:00
T09177,C1992,Alex Garcia,alex.garcia@example.com,Product Inquiry,Chat,Escalated,46.77,17-11-2023 00:00
T09178,C1234,Jamie Johnson,jamie.johnson@example.com,Billing,Chat,Escalated,70.43,14-10-2023 00:00
T09179,C1848,Riley Anderson,riley.anderson@example.com,Product Inquiry,Email,Unresolved,71.1,24-10-2023 00:00
T09180,C1751,Riley Anderson,riley.anderson@example.com,Product Inquiry,Email,Unresolved,64.64,21-09-2023 00:00
T09181,C1081,Taylor Taylor,taylor.taylor@example.com,Account Access,Chat,Pending,58.5,26-12-2023 00:00
T09182,C1201,Dakota Lee,dakota.lee@example.com,Shipping,Email,Pending,41.67,18-10-2023 00:00
T09183,C1792,Casey Smith,casey.smith@example.com,Returns,Phone,Unresolved,62.8,24-03-2023 00:00
T09184,C1373,Casey Clark,casey.clark@example.com,Returns,Chat,Pending,31.44,01-04-2023 00:00
T09185,C1219,Skyler Johnson,skyler.johnson@example.com,Technical,Chat,Pending,46.6,14-04-2023 00:00
T09186,C1688,Skyler Anderson,skyler.anderson@example.com,Product Inquiry,Chat,Unresolved,24.86,06-02-2023 00:00
T09187,C1237,Skyler Smith,skyler.smith@example.com,Billing,Social Media,Pending,55.18,07-12-2023 00:00
T09188,C1710,Alex White,alex.white@example.com,Account Access,Chat,Escalated,71.08,10-05-2023 00:00
T09189,C1437,Riley Johnson,riley.johnson@example.com,Product Inquiry,Social Media,Resolved,68.73,22-04-2023 00:00
T09190,C1078,Casey Martin,casey.martin@example.com,Account Access,Social Media,Unresolved,63.34,15-11-2023 00:00
T09191,C1432,Alex White,alex.white@example.com,Returns,Social Media,Pending,36.18,22-12-2023 00:00
T09192,C1486,Riley Clark,riley.clark@example.com,Account Access,Phone,Pending,9.12,01-09-2023 00:00
T09193,C1399,Casey Taylor,casey.taylor@example.com,Account Access,Email,Escalated,2.15,30-01-2023 00:00
T09194,C1634,Jamie Martin,jamie.martin@example.com,Returns,Email,Escalated,36.62,22-04-2023 00:00
T09195,C1966,Riley White,riley.white@example.com,Shipping,Social Media,Pending,33.87,05-05-2023 00:00
T09196,C1046,Jordan Lee,jordan.lee@example.com,Account Access,Social Media,Pending,36.53,21-05-2023 00:00
T09197,C1266,Jamie White,jamie.white@example.com,Billing,Chat,Escalated,11.51,23-08-2023 00:00
T09198,C1514,Jamie Lee,jamie.lee@example.com,Technical,Chat,Resolved,16,04-02-2023 00:00
T09199,C1963,Morgan Taylor,morgan.taylor@example.com,Shipping,Social Media,Resolved,40.5,12-04-2023 00:00
T09200,C1079,Alex Clark,alex.clark@example.com,Technical,Phone,Pending,67.16,27-03-2023 00:00
T09201,C1500,Taylor Smith,taylor.smith@example.com,Technical,Email,Resolved,31.25,30-08-2023 00:00
T09202,C1384,Morgan Johnson,morgan.johnson@example.com,Technical,Social Media,Unresolved,67.41,13-10-2023 00:00
T09203,C1635,Morgan White,morgan.white@example.com,Shipping,Phone,Escalated,67.06,04-03-2023 00:00
T09204,C1855,Jamie Taylor,jamie.taylor@example.com,Billing,Phone,Pending,6.2,17-01-2023 00:00
T09205,C1221,Jamie Clark,jamie.clark@example.com,Returns,Email,Resolved,4.83,14-02-2023 00:00
T09206,C1144,Jordan White,jordan.white@example.com,Account Access,Phone,Unresolved,3.03,26-01-2023 00:00
T09207,C1975,Chris Brown,chris.brown@example.com,Product Inquiry,Phone,Pending,66.76,25-07-2023 00:00
T09208,C1321,Morgan White,morgan.white@example.com,Returns,Phone,Unresolved,28.69,15-07-2023 00:00
T09209,C1927,Chris Clark,chris.clark@example.com,Technical,Email,Resolved,13.39,02-02-2023 00:00
T09210,C1737,Riley Lee,riley.lee@example.com,Technical,Email,Resolved,7.55,16-09-2023 00:00
T09211,C1487,Chris Brown,chris.brown@example.com,Billing,Chat,Escalated,30.18,09-03-2023 00:00
T09212,C1348,Skyler Anderson,skyler.anderson@example.com,Account Access,Phone,Resolved,34.03,14-09-2023 00:00
T09213,C1334,Jamie Anderson,jamie.anderson@example.com,Account Access,Social Media,Unresolved,2.45,24-06-2023 00:00
T09214,C1348,Chris Lee,chris.lee@example.com,Shipping,Chat,Resolved,71.73,08-08-2023 00:00
T09215,C1841,Jordan Brown,jordan.brown@example.com,Billing,Social Media,Resolved,53.06,06-01-2023 00:00
T09216,C1456,Dakota Taylor,dakota.taylor@example.com,Technical,Chat,Pending,6.92,23-04-2023 00:00
T09217,C1047,Riley Garcia,riley.garcia@example.com,Technical,Phone,Pending,35.29,19-02-2023 00:00
T09218,C1570,Riley Martin,riley.martin@example.com,Returns,Phone,Unresolved,71.59,02-06-2023 00:00
T09219,C1925,Alex Clark,alex.clark@example.com,Product Inquiry,Chat,Pending,19.5,11-04-2023 00:00
T09220,C1081,Taylor Anderson,taylor.anderson@example.com,Shipping,Chat,Escalated,3.77,12-05-2023 00:00
T09221,C1593,Morgan Brown,morgan.brown@example.com,Shipping,Phone,Unresolved,13.13,03-10-2023 00:00
T09222,C1446,Jamie Brown,jamie.brown@example.com,Product Inquiry,Chat,Pending,55.21,04-05-2023 00:00
T09223,C1635,Jamie Smith,jamie.smith@example.com,Returns,Phone,Escalated,25.21,22-01-2023 00:00
T09224,C1894,Alex Brown,alex.brown@example.com,Product Inquiry,Chat,Escalated,18.68,18-10-2023 00:00
T09225,C1848,Chris Johnson,chris.johnson@example.com,Returns,Social Media,Resolved,67.7,16-07-2023 00:00
T09226,C1430,Jordan Smith,jordan.smith@example.com,Billing,Email,Unresolved,44.25,28-02-2023 00:00
T09227,C1374,Casey Smith,casey.smith@example.com,Shipping,Chat,Resolved,12.57,28-04-2023 00:00
T09228,C1905,Riley Garcia,riley.garcia@example.com,Billing,Email,Unresolved,6.67,06-04-2023 00:00
T09229,C1659,Casey Smith,casey.smith@example.com,Shipping,Chat,Pending,24.44,06-09-2023 00:00
T09230,C1853,Skyler Taylor,skyler.taylor@example.com,Returns,Phone,Resolved,28.87,25-06-2023 00:00
T09231,C1435,Alex Anderson,alex.anderson@example.com,Technical,Social Media,Escalated,13.66,20-05-2023 00:00
T09232,C1101,Morgan Martin,morgan.martin@example.com,Shipping,Phone,Escalated,19.67,28-04-2023 00:00
T09233,C1063,Jamie Martin,jamie.martin@example.com,Billing,Social Media,Pending,62.86,04-05-2023 00:00
T09234,C1044,Riley White,riley.white@example.com,Returns,Social Media,Pending,6.55,15-11-2023 00:00
T09235,C1506,Jamie Clark,jamie.clark@example.com,Shipping,Chat,Pending,42.77,28-04-2023 00:00
